"","allsp","","","","","","","","","","","","","","","","","","","","","","","","","abund"
"51","HYDCHI","0.566293223449913","0.601741453838757","0.623232450147126","0.646365480269308","0.680152766101223","0.716339708976991","0.744756204729732","0.765083645376738","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-5.40756742860258","-6.15875522906339","-6.3145179296869","-6.31072763506074","-6.04871304642765","-5.6510736035697","-5.30827331754187","-5.11600425768454","57"
"52","IDEPOL","0.645393754023306","0.666532136229667","0.665709803522823","0.685384285309054","0.693161329360741","0.693848323333526","0.704164731824031","0.719595188118472","0.004","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-2.94383663496781","-3.26523562423951","-3.6709334717595","-3.70376361257816","-3.86704434720168","-4.10275350223811","-4.20354950106586","-4.18191031766337","28"
"53","ILECHI","0.950770341965076","0.974235992964923","0.988915529416374","1.00540913382948","1.0194703925167","1.02865523964637","1.03658055021803","1.03785098139598","0.15","0.326","0.624","0.864","0.438","0.208","0.064","0.044","-1.49113595615252","-0.992939515721703","-0.491395913365691","0.184937867836375","0.82645820300924","1.30972685461987","1.79168526354303","1.95246867151101","302"
"54","ILEELM","0.87906795455545","0.869517324745036","0.892209919282377","0.904811243403667","0.908946441493742","0.910397825781042","0.917383313121662","0.923264179190447","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-3.89802308809667","-5.55447113062788","-5.30997905891343","-5.17093010810275","-5.42312063916474","-5.7085200186365","-5.600101632943","-5.52832169518056","398"
"55","ILEFIC","0.830345379527272","0.794544302959712","0.779437325451616","0.776432708292437","0.785842982403394","0.796463132231757","0.805493862533878","0.819599497845335","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-5.70960390481904","-8.94741515567353","-11.1646238191147","-12.5781150625668","-12.7687086684199","-12.7010240188139","-12.667259170118","-12.2849594502587","408"
"56","ILELAT","0.510332481833169","0.527494314426325","0.605230475749473","0.640983147926148","0.672176426693624","0.697487034356132","0.72160145708154","0.743011018236954","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-6.74151087467094","-8.30397169758273","-7.76406397352503","-7.60674176830912","-7.37418242760817","-7.19945342081058","-7.02642913841038","-6.89599630886085","80"
"57","ILELIT","1.20470250217926","1.16440876550781","1.15025212823884","1.1182159563473","1.10462034142444","1.08798267520284","1.07374014707157","1.05608209539677","0.002","0.002","0.002","0.002","0.002","0.002","0.016","0.05","4.47133814025262","4.25440925392461","4.2219666759995","3.52521742447597","3.2890602749525","2.88570177154777","2.5129534065003","1.99202387016488","156"
"58","ILEMIC","0.981369843928251","1.00118904012361","0.939004444164665","0.924710566921314","0.899376256592871","0.88877341952484","0.887781090827143","0.89160136149515","0.898","0.958","0.488","0.356","0.156","0.094","0.07","0.064","-0.170117388526914","-0.0175818688731637","-0.704441158276593","-0.938882128552366","-1.31811967942711","-1.54623387650317","-1.64617298693539","-1.69555185174597","26"
"59","ILEPUB","0.808893056807556","0.839220898347087","0.839914105497371","0.85192260721048","0.868313514706878","0.876907792511674","0.881817225365585","0.887986029046295","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-3.37754091809078","-3.60040227726792","-4.1319870334454","-4.22451662298843","-4.0775322389495","-4.02666229025788","-4.11318543879869","-4.14846796568808","105"
"60","ILEROT","0.81291956783709","0.828651123127799","0.836475597485098","0.845222911931399","0.854041778209684","0.863855041158483","0.875095611271198","0.884251917203588","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-4.44044838952474","-4.97784758195574","-5.24626026056853","-5.26525456772848","-5.28013021069717","-5.22732083588377","-5.07507402750113","-4.97594852802759","197"
"61","ILESUA","0.822136362141116","0.791860512464841","0.795010637997557","0.806616848822299","0.809494035567243","0.817095825057703","0.822462932307343","0.8376312054507","0.048","0.004","0.004","0.004","0.002","0.002","0.002","0.002","-2.03953965704008","-2.923036561564","-3.15634673263349","-3.1580569353715","-3.28784552281326","-3.34370940232914","-3.45701994903843","-3.36750953305477","54"
"62","ILEWIL","0.741865693416075","0.741205224081172","0.756125297518716","0.779168883122572","0.785840217304182","0.793616658479883","0.808384471996674","0.827568642100092","0.028","0.004","0.006","0.014","0.012","0.01","0.01","0.016","-2.08680772168635","-2.66253596677135","-2.78312464627859","-2.68395259579853","-2.72045918040044","-2.75062360554528","-2.66102535318027","-2.4893696803121","28"
"63","ILLLAN","0.632727640643344","0.623256226647828","0.625960253996042","0.648346290785107","0.678626970188554","0.699659033984912","0.724129677974654","0.752648814482918","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-4.21716177707766","-5.20902014686158","-5.88544511346762","-6.0340410504885","-5.87593033613413","-5.8705660770881","-5.7318466546409","-5.54872162769882","52"
