"","allsp","","","","","","","","","","","","","","","","","","","","","","","","","abund"
"56","DENDHO","1.12664399602409","1.08300092089492","1.16251830092328","1.14678792007334","1.13081918392125","1.14982991690169","1.14646570863374","1.12932508089843","0.402","0.358","0.024","0.012","0.018","0.002","0.002","0.002","0.913261119260389","0.930855049232481","2.24234374293327","2.4168982844193","2.57121834320707","3.39727683534822","3.53233600770312","3.39560614331443","11"
"57","DENDPR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"58","DICHFE","0.959713747594738","1.048522646279","1.0587741583044","1.07644216878018","1.07813573170023","1.06675562002907","1.0569606950935","1.04693353867413","0.122","0.008","0.002","0.002","0.002","0.002","0.002","0.002","-1.5684781946117","2.65714090594515","4.22939340545003","6.65920245292785","7.73230188025589","7.4480279197827","6.82920286581743","5.99052280687629","289"
"59","DIOSER","1.03661503962994","1.01974164220968","1.01333913919278","1.01121166642219","1.01558907286426","1.01624831168968","1.01864899208979","1.02050804006867","0.106","0.2","0.226","0.22","0.046","0.026","0.004","0.002","1.63946164217207","1.28543088204245","1.14414512211296","1.20767060723662","1.96473631837426","2.29309652618073","3.0133423563519","3.69457547397946","476"
"60","DIOSKA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"61","DIOSMO","1.0814906503242","1.03433224153773","1.01738184844261","1.00940714648841","1.00477814960032","1.00092025802272","0.999852888735572","0.998056882471301","0.002","0.002","0.002","0.002","0.054","0.63","0.988","0.308","10.7710706227838","7.29416668255368","4.90942299499921","3.32031485543771","1.91634464433007","0.455925379410695","-0.0242471938253665","-0.99532150989141","4670"
"62","DIPLDU","1.0998436745233","1.09498135222029","1.07853895036963","1.0633607102615","1.05248764641296","1.03845129139399","1.0275320025387","1.01684540852702","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.014","4.24292268751528","6.34276234400451","6.84536019398622","6.73315236492119","6.33917291058849","5.1653916283289","4.06404337487039","2.6626343873742","451"
"63","EHRELO","0.965759321299695","0.999483772236478","1.02741445484686","1.01141498521594","1.00774221968035","1.03510377179221","1.0516406297531","1.0596571926136","0.794","0.978","0.534","0.746","0.786","0.214","0.05","0.014","-0.279594449314006","0.027277097955551","0.613760845011199","0.316667722134749","0.266816169540935","1.22415375173625","2.00042209075725","2.51119071634393","32"
"64","ELAECH","0.872918626723381","0.943643459205393","0.931627712330734","0.983965884394793","0.993608087836182","1.00960494477994","1.02858203770516","1.01554200594518","0.276","0.42","0.206","0.72","0.822","0.806","0.382","0.602","-1.07306246234156","-0.780147372747261","-1.21742204675424","-0.325907517893918","-0.187733970912338","0.243651189736973","0.850444799692896","0.478102325532019","18"
"65","ELAENI","0.91963634691978","1.09738397441422","1.15373715649732","1.16516934228352","1.12436147326949","1.14032249801199","1.1341490990623","1.1177369722953","0.456","0.154","0.006","0.002","0.002","0.002","0.002","0.002","-0.764451216280274","1.40962929237551","2.85086811122624","3.84445151768414","3.20578160582571","3.92982684826287","4.057329705447","3.7800437801633","22"
"66","ELAESY","0.951652689052633","1.03482401937879","1.08765238795401","1.1700393784277","1.16943124161698","1.17136381803488","1.19889680686471","1.16761156233822","0.736","0.642","0.134","0.002","0.002","0.002","0.002","0.002","-0.358553805811519","0.475975441918966","1.46502667723819","3.35302744982557","3.74945421529789","4.36126893039401","5.62705283980022","5.24285736905706","13"
"67","ENDOCH","0.673718907592131","1.08212526255225","1.39890132466554","1.68008600510237","1.68386683456312","1.56025793487543","1.56283832672016","1.53015328353481","0.238","0.614","0.002","0.002","0.002","0.002","0.002","0.002","-1.30448593296445","0.477689202668425","3.07283333349532","6.17829734918587","7.22370969442184","6.51767635546653","7.27119062566154","7.61572794008326","4"
"68","ENGERO","1.01784449234778","1.0240445342889","1.02251677959137","1.01756350066614","1.01311893100752","1.01373558898541","1.0111963940897","1.01038233172769","0.018","0.002","0.002","0.002","0.002","0.002","0.002","0.002","2.26239787861794","4.62185251424736","5.57529346313925","5.19485033820475","4.4156605408126","5.18900926952811","4.61505414325834","4.64363353118454","3444"
"69","EUON01","1.01488423597097","0.999735319212915","0.999155066365454","1.00502481041641","1.00733309614356","1.01225247363844","1.01756876525529","1.0209689399442","0.244","0.98","0.946","0.324","0.082","0.002","0.002","0.002","1.17289622621533","-0.00918292983143022","-0.0902299357147177","0.971864574245046","1.60539067636604","3.05359294332541","4.99759909878117","6.50601606997186","1371"
"70","EURYDI","0.795656461047155","0.922811431525005","1.0068897353668","1.03726241087756","1.03971885062399","1.0472808397826","1.05112500194853","1.04860577276374","0.002","0.046","0.77","0.116","0.076","0.028","0.006","0.004","-3.44492982735704","-2.0516284382621","0.286008615882472","1.59598404744972","1.87720762150837","2.4609147934184","2.97718823572698","2.98785140691495","74"
"71","EURYNI","1.03174456468881","1.06354039060248","1.05892683723514","1.05313829064347","1.04298668062148","1.03570810639165","1.03020408125034","1.02445162658741","0.024","0.002","0.002","0.002","0.002","0.002","0.002","0.002","2.27489819114012","7.23229045042793","8.30804603440802","8.99076903973022","8.40249724869073","7.67241421206517","7.33469226052994","6.43873552615222","1223"
"72","EUSTOB","1.22786118131405","1.36557998386625","1.28330427723169","1.1648480425923","1.12478222452268","1.17469452071171","1.21504421396876","1.18030140522341","0.324","0.01","0.01","0.074","0.138","0.012","0.004","0.004","1.03099087299399","2.75940981466017","2.7573797906388","1.90302918327388","1.59457818073189","2.39517371794217","3.14607526049123","2.83864833384252","5"
"73","FICUFI","0.833158390941614","0.902407638063946","0.950068171830537","0.987650988336429","0.996267219951543","1.00610324432039","1.00473441496159","1.00624750376831","0.002","0.002","0.002","0.188","0.644","0.38","0.452","0.256","-7.85785911265778","-6.64804280855246","-4.61072294079286","-1.30452716717977","-0.445447851034125","0.906362379833446","0.772109739940595","1.12326404071309","521"
"74","FICUHI","1.54474300803347","1.46145541483406","1.44372719479748","1.34253522366329","1.27613859636301","1.3048631709161","1.34998553573893","1.31790712814834","0.058","0.014","0.002","0.004","0.012","0.004","0.002","0.002","1.85783989527997","2.46046736992344","3.10301044159862","2.94736815342501","2.77561344823694","3.36372688509564","4.37334942738224","4.29383012008718","3"
"75","FICUNE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"76","FICUPY","0.620754874240256","0.73069869565592","0.774547382261693","0.840381492508162","0.910553297107393","0.916627802358508","0.96643737330143","0.976732893511307","0.002","0.002","0.002","0.002","0.006","0.004","0.182","0.338","-3.86527582646276","-4.05068777841923","-4.4118527714131","-4.00096239878196","-2.67037098119699","-2.85394099477061","-1.32915679025438","-1.01454965786125","25"
"77","FICUSU","1.0180481052231","1.01666300078744","1.0373802846145","1.09195073113894","1.10887224016303","1.07568293299401","1.08287228362802","1.07167083802156","0.822","0.802","0.434","0.03","0.006","0.018","0.01","0.012","0.182591922101933","0.254904125332258","0.719896078957621","2.10776054826852","2.97528024435228","2.37948090779612","2.92398675356452","2.85671940792999","26"
"78","FICUV1","0.980134149890893","1.02865041183808","1.06166926123645","1.05823349515364","1.052451864331","1.04779787652291","1.03817183005849","1.02273440749212","0.544","0.156","0.002","0.002","0.002","0.002","0.002","0.002","-0.646385529059237","1.48755419751178","4.26308551761455","4.76778210477727","4.98936807753433","5.0318461628834","4.45998181067521","2.80873191639182","265"
"79","FICUV2","0.833697989365212","0.882921841798468","0.926459812336542","0.97859822095085","0.9952552396444","1.01330178848432","1.02015451150154","1.02109201195713","0.022","0.01","0.036","0.462","0.856","0.556","0.304","0.234","-2.35699996057502","-2.63697650453624","-2.1484401959634","-0.735462769968846","-0.182748951901461","0.618996406692265","1.0320191713007","1.22055161688438","51"
"80","FICUV3","0.98568325545046","0.851285456802898","0.953678089978046","1.04464195850512","1.12194226829855","1.1560785717955","1.1277947117406","1.10247793049922","0.998","0.14","0.614","0.454","0.04","0.004","0.014","0.018","-0.0422172411923412","-1.43909052437915","-0.553928728301038","0.70158956430853","2.20828330751408","3.14800746874972","2.92352947026546","2.59680816745791","11"
"81","FORTHI","0.989817782585211","1.02321006437793","1.05610803766343","1.06629824166832","1.07252200754892","1.09051396233165","1.08369115806764","1.10329239042913","0.944","0.666","0.164","0.054","0.026","0.002","0.002","0.002","-0.101615605479818","0.438116879289556","1.38637530870003","1.91875279043022","2.41614854741801","3.30545075475904","3.37169849560647","4.50171932652562","29"
"82","GARCOB","0.982956530896141","0.97375537651902","0.970183640034326","0.969405776429455","0.972032202849587","0.974866021041258","0.978048136217609","0.981850338976923","0.012","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-2.38344279405931","-5.6662013537363","-8.38135573677825","-10.390718849179","-10.8195157999156","-10.9742150245511","-10.5556316584165","-9.5824848032505","4398"
"83","GARDJA","1.00881041183794","1.02766531590784","1.02212480352077","1.03592566147528","1.03944500350911","1.03598178458806","1.02540903075915","1.02121455910434","0.856","0.512","0.444","0.154","0.092","0.08","0.17","0.232","0.174490551091056","0.701565489914013","0.76001894636511","1.39728450147585","1.72260555493024","1.77976813332821","1.38631148419568","1.23853006538684","55"
"84","GIROSU","0.432205867163214","0.661980431838202","1.0120793221959","1.10329725214694","1.1739283156312","1.25965247907274","1.33682198939027","1.29397037920455","0.01","0.022","0.944","0.28","0.05","0.004","0.002","0.002","-2.27824670855186","-2.08685264254619","0.104279387207199","1.02918542097401","1.94369568686017","3.2693824745644","4.7721528489768","4.5913737954646","5"
