"","allsp","","","","","","","","","","","","","","","","","","","","","","","","","abund"
"33","Bridharm","1.15855651116961","1.07238146943249","1.00349982711767","0.955003478228345","0.957378403533907","0.939886603927504","0.928289346848036","0.901082157191658","0.582","0.746","0.996","0.768","0.79","0.666","0.586","0.442","0.585314499760713","0.372299275977504","-0.0020603388587158","-0.311118439023996","-0.302313391909117","-0.441259450583484","-0.557439419746989","-0.819029357974716","4"
"34","Callbrev","0.898110212054137","1.02393112025878","1.00493178824546","0.964263234812634","0.990651726659043","1.0168976244355","1.00832363392276","1.02125920166549","0.49","0.86","0.974","0.624","0.87","0.796","0.872","0.666","-0.719365301686223","0.180108923939961","0.0049654118931652","-0.498055785095217","-0.168272374326379","0.223936800688069","0.105338989077774","0.366104681852731","11"
"35","Calomemb","1.11011782999716","1.1018730035882","1.09657890383923","1.08844537764165","1.08374523497907","1.07674185885528","1.07094457111303","1.06507215194512","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","5.72684520802749","7.29421018057186","7.73388941413381","7.74606541711027","7.83793376924192","7.62767615077432","7.42068866114751","7.16593007393956","638"
"36","Camecaud","1.07538722063212","1.10634574751676","1.10069490055438","1.1134106023719","1.11145329053751","1.1055493097508","1.09612251082786","1.08892219942893","0.006","0.002","0.002","0.002","0.002","0.002","0.002","0.002","2.99929709571932","5.72237506653295","6.13324412060184","7.49666763745374","7.86226331360131","7.80185657314118","7.45429864528054","7.23103104156996","396"
"37","Canaalbu","0.99552856181914","0.980310470443787","0.975214188304181","0.974761903787072","0.974431907416148","0.974696958576867","0.975696964830545","0.977118768009797","0.63","0.014","0.002","0.002","0.002","0.002","0.002","0.002","-0.473926704914518","-2.57450775781398","-3.66545168067","-4.0876532567251","-4.46282024729876","-4.7015792395184","-4.76758983281056","-4.77036031425687","2510"
"38","Canapime","0.886381730947208","0.834414905470631","0.830246504359642","0.862657831611763","0.880351154379575","0.899769169475405","0.906042139425732","0.908991606110325","0.202","0.018","0.008","0.012","0.012","0.022","0.024","0.022","-1.30601591730163","-2.53038139714231","-3.00304665328597","-2.70384929723083","-2.5448876645614","-2.30043820814426","-2.28413235215384","-2.32242404234694","35"
"39","Cantsimi","1.04962934621935","1.02367254231478","1.01819526018211","1.01779475890906","1.01619015918705","1.01478908655081","1.01442247984401","1.01362237662297","0.002","0.006","0.012","0.014","0.01","0.012","0.01","0.012","4.33099499197938","2.81959238222014","2.47786594540138","2.63227520782059","2.54180468883998","2.43718898628591","2.46965873421367","2.43914858178063","1960"
"40","Carabrac","0.983801371063613","0.981661170461993","0.987196383760119","0.984658596882362","0.985312888396439","0.985584258276082","0.986040302648915","0.986423222600313","0.318","0.134","0.226","0.114","0.11","0.1","0.09","0.096","-1.00118422276308","-1.49815138611651","-1.18504380718901","-1.5273700700799","-1.54499223213726","-1.58966279366198","-1.61565882410674","-1.6582366762344","964"
"41","Carplond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"42","Casevelu","0.609556191012135","0.666744988669585","0.642835591434883","0.747136232882838","0.750844314634042","0.804887896906752","0.830546041500052","0.854435192713317","0.17","0.108","0.042","0.104","0.068","0.126","0.174","0.24","-1.3409823437243","-1.52472951208708","-1.92658541815445","-1.5607151643958","-1.70644840436695","-1.42177667288443","-1.30171946975534","-1.17361216397913","3"
"43","Castcarl","1.05902925893791","1.07373330675271","1.07792896110971","1.07247274377188","1.06914320991281","1.06549585753181","1.06202913379415","1.0586504568444","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","5.60352833166558","9.54812167068671","11.3565377242837","11.3746295293138","11.7025563593403","11.7641399234375","11.7211790906558","11.5962551346359","2228"
"44","Castfabr","0.835815474951783","0.885611350076919","0.895253153808292","0.891930239318676","0.882443226512981","0.886195477258209","0.893969301073081","0.896899088231876","0.01","0.008","0.002","0.002","0.002","0.002","0.002","0.002","-2.7003660494249","-2.78542137089161","-3.05468969856593","-3.46863464900282","-4.04372636243518","-4.20339367443797","-4.20497842105914","-4.38445010219048","73"
"45","Castfiss","1.09792187023169","1.09411903186442","1.08610768722964","1.08007195062427","1.07364444616072","1.06864902906437","1.06206754869511","1.05723131033293","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","9.93349949043334","12.6295297399883","13.118493083605","13.1351287728931","12.9244109369113","12.6130910840589","12.0074551027836","11.6351594271824","2428"
"46","Casthyst","0.823898474981332","0.943255054049014","0.935477077867511","0.932709172448066","0.939248299786948","0.94808335156748","0.948905175280239","0.963721631916759","0.096","0.484","0.306","0.248","0.236","0.314","0.304","0.428","-1.62471468959387","-0.72406960203695","-0.991909990693236","-1.14880904837051","-1.11554669619092","-1.00663733914108","-1.04788244885879","-0.775772405833725","23"
"47","Castjian","0.949777743880554","0.987507117790233","0.98126703941006","0.980988972389511","0.983969813473903","0.985451079059872","0.988213852514435","0.991853417629544","0.014","0.386","0.116","0.086","0.126","0.154","0.228","0.398","-2.55104430752043","-0.854457102098631","-1.50549732725672","-1.66960832812857","-1.49483123700299","-1.45124573523979","-1.22985809546073","-0.884272561834972","772"
"48","Castledo","0.951319890901818","0.954345619306852","0.974660688968317","0.972543523626911","0.97200936488696","0.982661163705096","0.986147095102446","0.987564093385583","0.17","0.092","0.302","0.206","0.15","0.344","0.402","0.428","-1.33923918119196","-1.73014416537335","-1.0934566238466","-1.29989332016601","-1.42353087309693","-0.939314759034426","-0.807171859666855","-0.759906324052444","211"
"49","Casttonk","1.00911500359275","1.02115689769787","1.01802976251501","1.01633228900538","1.01047947195756","1.00538185429778","1.00003267161504","0.994843621639529","0.626","0.118","0.13","0.12","0.27","0.554","0.994","0.484","0.487525962740359","1.55793092080357","1.53034970018903","1.54328602053645","1.07476419607272","0.582300158447732","-0.0195259571529141","-0.696124500079488","657"
"50","Chascurv","1.02830072859326","0.983022912978657","0.955866081969725","0.959290450011108","0.958186890895158","0.96449048275947","0.968048492949838","0.968518241442668","0.516","0.636","0.146","0.128","0.092","0.122","0.142","0.13","0.666602498485137","-0.518641971777826","-1.51614647524614","-1.52273680854326","-1.67279928293903","-1.50514977361082","-1.42302421099093","-1.47630430413339","124"
"51","Chascurvlong","1.00692238188612","0.965179938183577","0.939373333828712","0.932640582379381","0.933318683713094","0.931186211997413","0.925355378690663","0.926846443540284","0.9","0.288","0.06","0.036","0.026","0.018","0.006","0.006","0.115195076171629","-1.02572930538377","-1.9275494987895","-2.26741097330635","-2.37573324329498","-2.57163369309943","-2.94318686163812","-3.04766532200679","109"
"52","Chiorami","0.910873930768626","0.918560909591991","0.922100467632515","0.925807689134207","0.928396607641309","0.929561048989876","0.933612729207318","0.936428113038798","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-8.16668775505288","-9.93984977788149","-10.833092463581","-11.2708214531845","-11.6700262304021","-12.2800826525703","-12.1204922946079","-12.1462660908508","2325"
"53","Chrylanc","0.927132328060311","0.910387125635701","0.876272829328414","0.858058747713453","0.878492599766622","0.895181088237705","0.906482880242632","0.933425679587784","0.658","0.45","0.254","0.146","0.18","0.224","0.24","0.446","-0.487042096677593","-0.755995530734448","-1.15115075509454","-1.40878870730737","-1.29236561908747","-1.18731283706338","-1.11689356193043","-0.843358730249782","9"
"54","Cinnburm","1.02854672775696","1.02659565715905","1.030976566163","1.03198443282812","1.03192564401342","1.0315405092134","1.0314495705353","1.03068812885594","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","3.6113004910759","4.42118997629472","5.88355276891215","6.54783812844452","6.92143909536265","7.2906882634897","7.62009701282291","7.80746202428267","3735"
"55","Cinnpart","1.03221780459684","1.04137525214336","1.05263478433341","1.04984508089944","1.0523818667504","1.05418580811391","1.051940663113","1.05202866845089","0.25","0.038","0.006","0.006","0.002","0.002","0.002","0.002","1.19435508867207","2.14274170531882","3.08754445044194","3.19929194249862","3.6176480647312","3.99226144790178","4.03457700323703","4.26678329968381","391"
"56","Cinnrigi","1.08681978975989","1.0751406502499","1.06462111382116","1.05766419252945","1.05261448929942","1.04743008954588","1.04292379620475","1.03902492685727","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","12.519965191412","14.6280029902574","14.3602042831246","14.0933772137422","13.5720931206251","12.8992400389079","12.2040536524989","11.5789424867423","4871"
"57","Cinnsuba","0.99409613068956","1.00482028089968","1.03492316312396","1.03501613445445","1.02816676623079","1.03187725783723","1.03054170734793","1.03043409681079","0.928","0.912","0.36","0.302","0.4","0.282","0.274","0.258","-0.119706964166609","0.0946971449312403","0.902453058401792","0.977276761055112","0.846610425858008","1.04321466341054","1.07663072942815","1.13716530448865","65"
"58","Clauexca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"59","Clerkwan","0.855293652938281","0.907697535366609","0.914546836075229","0.935571002712073","0.932589771854747","0.928855040780297","0.92823187661627","0.92961938173556","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-4.63533423653005","-3.94086639897777","-4.09737938476449","-3.35795737761474","-3.72955785069868","-4.1340500063758","-4.3696796876971","-4.48090286119146","241"
"60","Cleyobsc","1.09412269218306","1.09550796740654","1.07830413492007","1.06959008284992","1.06350807262332","1.05651213144404","1.05320909338447","1.05022803611559","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","4.40769771432253","5.94060236019375","5.55968055351591","5.35857837084303","5.21412566673316","4.94625932311294","4.90924628794874","4.83895580759964","580"
"61","Craiscle","1.31493834934322","1.23928967381587","1.20297455029908","1.19309767763225","1.16862107811184","1.1751598576573","1.17213413609292","1.1673184232981","0.004","0.002","0.002","0.002","0.006","0.004","0.004","0.002","3.02646490223519","3.04331242973125","2.93241247778787","2.96108157173627","2.7650581154417","3.12195498929626","3.26676983571366","3.39004333285448","25"
"62","Crypchine","1.03175357659208","1.04472140499533","1.04706918517038","1.04449485583984","1.04188003331613","1.03870882971909","1.03517954339715","1.03173159155663","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","7.19562546208758","13.7665300505001","16.5789700234346","17.0711631267877","16.975354528472","16.7465449679664","16.0904405342786","15.268146839863","12238"
"63","Crypching","1.0976589846262","1.10399601419912","1.10504785433597","1.10313921974726","1.09727310814037","1.09187687130664","1.08644301034634","1.08108549825163","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","13.6130919644169","19.3842894530977","21.9347315739535","23.2334142436949","23.4051794221836","23.2535354088491","23.0379163728349","22.6835652550414","4330"
"64","Cyclblak","0.999168423174743","0.99298211426946","0.978904272522469","0.958136305280785","0.950869114458655","0.944618904836418","0.944474149478845","0.945393134862053","0.95","0.77","0.276","0.024","0.004","0.002","0.002","0.002","0.0219880050637872","-0.282874401197386","-1.06012529270671","-2.3396719575158","-2.93317631775104","-3.49034759157017","-3.70911614412404","-3.8091034228917","270"
"65","Cycledit","1.02746868276004","1.02923698396461","1.0267248412404","1.01941997711569","1.0188090170547","1.01750320653402","1.01732599940673","1.01784598184659","0.04","0.004","0.002","0.022","0.012","0.014","0.014","0.006","2.01418504886209","2.81763741643084","3.00870527627381","2.39264751024427","2.464895426901","2.41071719887489","2.51748361195141","2.74089135882804","1455"
"66","Cyclfleu","0.961488557028188","0.962995453582901","0.946796439613654","0.953844922737866","0.958098710290132","0.962074765355485","0.964462629560921","0.963354983060459","0.066","0.028","0.002","0.004","0.004","0.004","0.006","0.004","-1.73666329765037","-2.18208761397176","-3.64206340143791","-3.41614964630294","-3.2967192534254","-3.16967812263036","-3.10789812172922","-3.35072642537598","493"
"67","Cyclhui","1.11667915246921","1.11488132658999","1.11552632816977","1.11235938854237","1.11569659342238","1.10821373105691","1.1043122431034","1.09861414547276","0.008","0.002","0.002","0.002","0.002","0.002","0.002","0.002","3.34829480720794","4.53851104630054","5.28078835432075","5.57116177790184","6.08730056402902","6.00924835883789","6.102114737484","6.03408709159385","184"
"68","Cyclnegl","1.14244358533552","1.11696164042183","1.11401168965856","1.11217509637025","1.10656829691599","1.09973960871728","1.09568575850298","1.08951842608005","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","5.36947987627011","6.01278314269119","6.85569218695974","7.48879072610837","7.59670137766138","7.60760375530155","7.71837920372739","7.59119777816233","385"
"69","Cyclpate","1.02798832572167","1.01800340163956","1.0061509872976","0.995058374765774","0.991297627800223","0.986424378257108","0.98585201952163","0.986099407105528","0.054","0.11","0.514","0.57","0.274","0.068","0.046","0.04","1.94558044567013","1.62905930732034","0.628105408582187","-0.586569770061203","-1.06838032869465","-1.76876731820019","-1.95199053578509","-2.02595052659492","1191"
"70","Cyclphan","0.99168180124851","0.977007021675326","0.976927518481595","0.971040016599771","0.97081340928835","0.971013271909455","0.971080129487698","0.97190434236449","0.622","0.074","0.06","0.008","0.008","0.006","0.002","0.002","-0.473787343860553","-1.74033337508291","-1.93210407070344","-2.64932043905518","-2.89712577754549","-3.06156502622759","-3.22898954523978","-3.30895796647438","857"
"71","Dacrimbr","0.99704169169968","1.01223860907396","1.00011331359811","0.998289764363018","0.996954130454453","0.993619588631996","0.990247946456281","0.988800590031974","0.96","0.526","0.958","0.954","0.886","0.678","0.474","0.402","-0.0679807279988588","0.591565915038132","0.0368743574173884","-0.0896878404679717","-0.18661184123766","-0.422099521365773","-0.687383573869726","-0.828224947481979","284"
"72","Dacrpect","1.25137651666001","1.20276857875214","1.18749879901731","1.17589073774178","1.16736200370636","1.15807216568228","1.14844019241999","1.13950827645158","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","7.63357822238697","8.24504930730629","8.78359690418562","8.81566949667794","9.04887936770247","9.04700556219482","9.01427793225203","8.88526639298551","250"
"73","Daphcaly","0.871575586881841","0.88914796776615","0.884588273334183","0.905556895675891","0.897933735509116","0.904135323704804","0.912513101617603","0.918186748383886","0.01","0.008","0.002","0.008","0.002","0.002","0.006","0.006","-2.49437957948925","-2.85126428449877","-3.33083291207681","-2.97762324465431","-3.39834476850136","-3.31503094237038","-3.1711183374693","-3.1433797539968","91"
"74","Daphpaxi","0.885501635568156","0.903521500316744","0.899601103114926","0.894326328015583","0.8878014323634","0.886596015956355","0.888526394243625","0.89472327821617","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-3.05646120484318","-3.38055495721273","-4.01714371747142","-4.66861546030591","-5.26114426255491","-5.62014216463538","-5.79420368887179","-5.74631292691573","204"
"75","Dasyrost","0.931778177218194","0.950159523550566","0.951600729152024","0.95570529422847","0.958582516930273","0.961163327259271","0.96298402532638","0.966560266989957","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-9.06135908381376","-8.76392966935802","-9.84586559723562","-9.88029392308438","-10.0483315579046","-10.1007781541714","-10.1828620799059","-9.66042648825912","4545"
"76","Decamont","1.10846620055207","1.10188906711932","1.08751172945099","1.09288243808228","1.08362198896547","1.07862465010004","1.07520467009761","1.06996145881446","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","3.6927716525235","4.66027189245072","4.52627512001085","5.26555502379124","5.036718954687","4.99015027852776","4.99013318904542","4.90220958392053","269"
"77","Dendhain","1.20467176615862","1.1836395961601","1.15124956257448","1.15534154607317","1.15079215672421","1.13916000126953","1.12843122914679","1.11898310766924","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","4.20916812267788","5.05956742874923","4.78941494576171","5.38143713968256","5.51565491971303","5.38471347534167","5.23566653548433","5.07371155586578","110"
"78","Dillturb","0.927481159727605","0.937470749887245","0.946163108994941","0.943193054581677","0.940367962542501","0.941972720789584","0.943483802145613","0.9455547148678","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","-3.46033456726204","-3.98587037581462","-3.81478273090699","-4.36138358108009","-4.91635034832646","-5.06330392310411","-5.22806496826686","-5.30631404574184","603"
"79","Dioseria","1.03597797807704","1.08903664670525","1.09049432690519","1.08461531847441","1.08582194774869","1.08297560208275","1.08645754426206","1.08087165741686","0.412","0.01","0.006","0.006","0.002","0.002","0.002","0.002","0.807245504157356","2.55480788449147","2.9384775437939","2.99138232224511","3.24756578223359","3.33649369660212","3.67460214533601","3.63808387290862","125"
